Name,Categories,Address,City,State,Postcode,Phone,Fax,Latitude,Longitude,Employees,Established,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Coastwide Family Day Care,Child Care Centres,,Cessnock,NSW,2325,(02) 4340 1111,,-32.8345782,151.3564619,,,,,,,80 576 677 951,
Coastal Childcare,Child Care Centres,4 100 Regent St,Port Fairy,VIC,3284,0428 835 156,,-38.380164,142.227862,,,,,,,,
Coastal Childcare,Child Care Centres,,Port Fairy,VIC,3284,0428 835 156,,-38.3841733,142.2369225,,,,,,,,
Coastal Childcare,Child Care Centres,,Port Fairy,VIC,3284,0428 835 156,,-38.3841733,142.2369225,,,,,,,,
Clyde Street Child Care,Child Care Centres,140 Clyde St,North Bondi,NSW,2026,(02) 9300 0015,,-33.881351,151.281033,,,,,,,,
Clota Cottage Child Care Centre,Child Care Centres,31 Clota Ave,Box Hill,VIC,3128,(03) 9899 8940,,-37.816306,145.132308,,,,,,,,
Clemenston Drive Early Educational Centre,Child Care Centres,182 Clemenston Dr,Rossmore,NSW,2557,(02) 9606 9241,,-33.914817,150.767984,,,,,,,,
City of Casey Family Day Care Service,Child Care Centres,1-9 Percy Trewin Annexe Regency Dr,Narre Warren,VIC,3805,(03) 9705 5410,,-38.025587,145.30984,,,,,,,,
City Of Boroondara Family Day Care Scheme,Child Care Centres,360 Burwood Rd,Hawthorn,VIC,3122,(03) 9278 4620,,-37.82305,145.03589,,,,,,,,
Churches of Christ Care Early Childhood Services,Child Care Centres,15-17 Intrepid St,Jamboree Heights,QLD,4074,(07) 3279 0117,,-27.559593,152.936075,,,,,,,,
Christine's Creche - Paddington Day Care,Child Care Centres,Roylston St,Paddington,NSW,2021,0450 758 791,,-33.881012,151.233335,,,,,,,,
Christ Church Preschool Kindergarten,Child Care Centres,4 Jordan St,Gladesville,NSW,2111,(02) 9817 4946,,-33.83056,151.126258,,,,,,,,
Chippendale Child Care Centre,Child Care Centres,60 Pine St,Chippendale,NSW,2008,0429 658 862,,-33.887534,151.19645,,,,,,,,
CHILDRENS SERVICES SUPPORT UNIT WA INC,Child Care Centres,Teesdale Pl,Millars Well,WA,6714,(08) 9185 5917,,-20.74138,116.816355,,,,,,,,
CHILDRENS SERVICES SUPPORT UNIT,Child Care Centres,14 Hedland Pl,Karratha,WA,6714,(08) 9185 5917,,-20.734619,116.848506,,,,,,,,
Children's First Child Care Centre,Child Care Centres,1 Seagrove Bvd,Merriwa,WA,6030,(08) 9562 0511,,-31.662651,115.706262,,,,,,,,
Children care center and early learning,Child Care Centres,1 Wirth Ct,Horsham,VIC,3400,0429 837 143,,-36.715746,142.177479,,,,,,,,
Childcare @ Panjo,Child Care Centres,6 Grange Rd,Leumeah,NSW,2560,0450 901 805,,-34.046202,150.829996,,,,,,,,
Child Health Care,Child Care Centres,Flemmington Rd,Parkville,VIC,3052,(03) 9345 6429,,-37.78,144.95,,,,,,,,
Child Care Now,Child Care Centres,6 Thanet St,Malvern,VIC,3144,1300 139 778,,-37.858429,145.0363,,,,,,,,
Child Care - Family Day Care,Child Care Centres,,Jindera,NSW,2642,(02) 6026 3877,,-35.9549378,146.8887096,,1994,,,,,,
Child & Family Services Wyong Shire,Child Care Centres,Better Future Hub/ 2A Amy Cl,Wyong,NSW,2259,(02) 4352 5252,,-33.267529,151.435886,,,,,,,,
Chester House Child Care Services,Child Care Centres,L 1 29-57 Christie St,St Leonards,NSW,2065,(02) 9906 7455,,-33.825276,151.196644,,,,,,,,
CherryFit,Child Care Centres,58 Cutler Rd,Clontarf,NSW,2093,0413 071 758,,-33.809686,151.25988,,,,,,,,
Cherry Blossoms Corporate Child Care,Child Care Centres,L 2 31 Market St,Sydney,NSW,2000,(02) 9264 4525,,-33.871239,151.205879,,,,,,,,
Cheeky Bubba in home Day Care,Child Care Centres,,Revesby,NSW,2212,0425 773 158,,-33.9518679,151.0151986,,,,,,,,
Cfk Childcare Centre - Kellyville,Child Care Centres,1 Carmelo Ct,Kellyville,NSW,2155,(02) 8883 0677,,-33.707106,150.977003,,,,,,,,
Central Wheatbelt Family Day Care Scheme,Child Care Centres,,Northam,WA,6401,(08) 9622 5649,,-31.6549696,116.6710007,,,,,,,,
Central West Family Day Care,Child Care Centres,31 Dalton St,Parkes,NSW,2870,(02) 6862 3111,,-33.137286,148.172496,,,,,,,,
CCA Family Day Care,Child Care Centres,12 Lakeside Rd,Eastwood,NSW,2122,(02) 9874 0066,,-33.78959,151.079987,,,,,,,,
Caulfield Grammar Pre-prep,Child Care Centres,74-82 Jells Rd,Wheelers Hill,VIC,3150,(03) 8562 5304,,-37.901648,145.19624,,,,,,,,
Cassie's Family Day Care,Child Care Centres,156 Discovery Dr,Helensvale,QLD,4212,0414 745 339,,-27.909024,153.325669,,,,,,,,
Casey Hope Family Day Care,Child Care Centres,Shop 36/ 15 Langhorne St,Dandenong,VIC,3175,(03) 9792 9998,,-37.98656,145.21587,,,,,,,,
Carole's Family Daycare Doreen,Child Care Centres,10 Delaney Rise,Doreen,VIC,3754,0433 537 606,,-37.599682,145.135702,,,,,,,,
Carla's Family Day Care,Child Care Centres,812 Union Rd,Glenroy,NSW,2640,(02) 6040 3717,,-36.047157,146.906926,,,,,,,,
Carinya Respite Service,Child Care Centres,,Lysterfield,VIC,3156,(03) 9752 7700,,-37.9330011,145.3031955,,,,,,,,
Carey Baptist Grammar School Early Childhood Centre,Child Care Centres,24 Wrixon St,Kew,VIC,3101,(03) 9816 1284,,-37.81,145.04,,,,,,,,
Canada Bay Family Day Care Service,Child Care Centres,1A Marlborough St,Drummoyne,NSW,2047,(02) 9911 6320,,-33.851247,151.152718,,,,,,,,
C&K Family Day Care - Southern South East Qld- Woodridge,Child Care Centres,35A North Rd,Woodridge,QLD,4114,(07) 3208 7700,,-27.63219,153.10331,,,,,,,,
Butterfly Minders Family Day Care,Child Care Centres,Shop 35/ 187 Wilson Rd,Green Valley,NSW,2168,(02) 8764 4180,,-33.907902,150.865925,,,,,,,,
Butterfly Angels Family Day Care Pty Ltd,Child Care Centres,Suite 18/ 4 Station St,Fairfield,NSW,2165,(02) 9728 7484,,-33.868855,150.953761,,,,,,,,
BUTLERS BUMBLE BEES FAMILY DAY CARE,Child Care Centres,Clontarf Way,Butler,WA,6036,(08) 9562 7550,,-31.63,115.71,,,,,,,,
Bush Babyz Family Daycare,Child Care Centres,535 Tahiti Rd,Tiaro,QLD,4650,0428 885 607,,-25.746274,152.646356,,,,,,,,
Bunny land family day care,Child Care Centres,,Doncaster,VIC,3108,0410 082 089,,-37.7887197,145.1235823,,,,,,,,
Bumble Bee Buzz Family Daycare Pty Ltd,Child Care Centres,40A Northville Dr,Barnsley,NSW,2278,0405 383 412,,-32.9305883,151.5936465,,,,,,,,
Bubbs Babysitting,Child Care Centres,,Strathpine,QLD,4500,0431 580 871,,-27.3022219,152.9888197,,,,,,,,
Brookfield Preschool,Child Care Centres,Wilson Rd,Melton South,VIC,3338,(03) 9919 7500,,-37.709422,144.573567,,,,,,,,
Bron's Family Day Care,Child Care Centres,4 Mount Erin Rd,Ferny Creek,VIC,3786,(03) 9755 1729,,-37.874662,145.323689,,1987,,,,,,
Brittany's family Daycare,Child Care Centres,2 Pinrush Rd,Brookfield,VIC,3338,0413 812 603,,-37.691996,144.547281,,,,,,,,
Bri's Family Day Care,Child Care Centres,,Upper Coomera,QLD,4209,0422 834 075,,-27.8693295,153.312302,,,,,,,,
Brilliant Minds Family Day Care,Child Care Centres,Lvl 2b 43 Hunter St,Parramatta,NSW,2150,(02) 8677 7918,,-33.81605,151.001756,,,,,,,,
Brilliant Mind and Family Day Care,Child Care Centres,Level 2P 43 Hunter St,Parramatta,NSW,2150,0422 732 622,,-33.816047,151.00176,,,,,,,,
Bright Futures Training College,Child Care Centres,,Clontarf,QLD,4019,0438 113 047,,-27.2530348,153.0819378,,,,,,,,
Bright Futures Family Day Care Pty.Ltd.,Child Care Centres,11 Law St,Heidelberg Heights,VIC,3081,(03) 9455 2059,,-37.745684,145.048197,,,,,,,,
Bright beginners family daycare,Child Care Centres,61 Crimea St.,Parramatta,NSW,2150,0431 900 366,,-33.823189,150.994272,,,,,,,,
Boule de Gomme et Compagnie,Child Care Centres,9-11 Young St,Vaucluse,NSW,2030,0404 243 602,,-33.859898,151.281552,,,,,,,,
Botany Family Day Care Service,Child Care Centres,149 Coward St,Mascot,NSW,2020,(02) 9366 3576,,-33.92554,151.19386,,,,,,,,
Boonah And District Family Day Care,Child Care Centres,Shop 1/B Church St,Boonah,QLD,4310,(07) 5463 2828,,-28.000346,152.690037,,,,,,,,
Bonnyrigg Heights Early Learning Centre,Child Care Centres,Simpson Rd,Bonnyrigg Heights,NSW,2177,(02) 9823 8919,,-33.88,150.87,,,,,,,,
Bonny Babes Childcare Centres 3 & 4,Child Care Centres,16 Yaun St,Coomera,QLD,4209,(07) 5530 8579,,-27.872276,153.317874,,,,,,,,
Bollygum Child Care Centre,Child Care Centres,3 Birmingham Rd,Penrith South,NSW,2750,0423 680 595,,-33.773694,150.695312,,,,,,,,
BOAN Gayle,Child Care Centres,7 Elizabeth St,Murwillumbah,NSW,2484,(02) 6672 2883,,-28.334643,153.395932,,,,,,,,
Bluebird Way Child And Family Centre,Child Care Centres,4 Bluebird Way,Roxburgh Park,VIC,3064,(03) 9205 2720,,-37.61,144.91,,,,,,,,
Bluebird Childcare Central,Child Care Centres,,Busselton,WA,6280,(08) 9751 2129,,-33.6499381,115.344642,,,,,,,,
Blooming Steps Family Day Care,Child Care Centres,90 Gordons Rd,South Morang,VIC,3752,0401 216 976,,-37.636502,145.088652,,,,,,,,
Bloom Macquarie Park,Child Care Centres,Cnr Lane Cove Road and Epping Rd,Macquarie Park,NSW,2113,(02) 9451 0489,,-33.787172,151.126398,,,,,,,,
Bloom Child Care,Child Care Centres,11-13 Campbell St,Artarmon,NSW,2064,0412 484 961,,-33.818181,151.183933,,,,,,,,
Blessed Nest Family Day Care,Child Care Centres,3/ 64 Gray St,Swan Hill,VIC,3585,0423 872 114,,-35.346771,143.550545,,,,,,,,
Bland Temora Family Day Care Service,Child Care Centres,148 Baker St,Temora,NSW,2666,(02) 6979 0267,,-34.448338,147.532327,,,,,,,,
Blacktown Rd Children's Centre,Child Care Centres,217-221 Blacktown Rd,Blacktown,NSW,2148,(02) 9831 5333,,-33.789066,150.917929,,,,,,,,
Blacktown Amep Child Care Centre,Child Care Centres,1 125 Main St,Blacktown,NSW,2148,(02) 9621 4536,,-33.77149,150.912097,,,,,,,,
Birrong Preschool & Long Day Care Centre,Child Care Centres,15 Stephenson St,Birrong,NSW,2143,(02) 9644 7692,,-33.890221,151.020409,,,,,,,,
Birrallee Child Care Centre,Child Care Centres,Cnr Eldridge &amp; Gallipoli St,Condell Park,NSW,2200,(02) 9722 7425,,-33.931947,151.019945,,,,,,,,
Bilbies Early Learning Family DayCare,Child Care Centres,3 Jones Pl,Boulder,WA,6432,0403 322 226,,-30.782534,121.475677,,,,,,,,
Bibs and Bots Home Day Care,Child Care Centres,5 Sunstone Ct,Yaroomba,QLD,4573,0409 493 212,,-26.544907,153.08839,,,,,,,,
Beverly Hills Montessori Christian Early Learning Centre,Child Care Centres,32 Chamberlain St,Narwee,NSW,2209,(02) 9533 2781,,-33.949383,151.070032,,,,,,,,
Beulah Outreach Preschool,Child Care Centres,Henty Hwy,Beulah,VIC,3395,0428 332 697,,-35.93,142.42,,,,,,,,
Bethanie House Kwinana Adult Day Centre,Child Care Centres,28 Christmas Ave,Orelia,WA,6167,13 1151,,-32.23396,115.815704,,,,,,,,
Best Friend Family Daycare,Child Care Centres,168 Beaudesert Rd,Moorooka,QLD,4105,(07) 3892 3762,,-27.532251,153.024965,,,,,,,,
Bernie's Family Day Care,Child Care Centres,35 Sunset Dr,Glenvale,QLD,4350,0411 339 951,,-27.576559,151.908578,,,,,,,,
Bentley Pre-primary School,Child Care Centres,Hedley St,Bentley,WA,6102,(08) 9350 5030,,-32.01,115.91,,,,,,,82 161 815 475,
Benalla Community Services,Child Care Centres,Coster St,Benalla,VIC,3672,(03) 5761 2200,,-36.554349,145.991469,,,,,,,,
Belmore Family Day Care Child carer,Child Care Centres,11 Eulda St,Belmore,NSW,2192,0410 441 565,,-33.913417,151.080889,,,,,,,,
Bellevue Hill Preschool,Child Care Centres,14 Royal Cres,Hillside,VIC,3037,(03) 9390 4701,,-37.688802,144.739236,,,,,,,,
Bella Family Day Care,Child Care Centres,1/ 140 Waldron Rd,Chester Hill,NSW,2162,(02) 9738 1109,,-33.88292,151.001272,,,,,,,,
Belinda's OOSH Services,Child Care Centres,3 Forest Ridge Ct,Springfield Lakes,QLD,4300,0438 833 454,,-27.67138,152.91856,,,,,,,,
Bela's Shooting Star Family Day Care,Child Care Centres,35 Canyon Ave,Clyde,VIC,3978,0434 414 425,,-38.120217,145.326302,,,,,,,,
Beecroft Family Day Care - registered with Christian Community Aid FDC Scheme,Child Care Centres,12 Jesmond Cres,Beecroft,NSW,2119,(02) 9874 0066,,-33.745674,151.053995,,,,,,,,
Beechy's Daycare,Child Care Centres,,Woori Yallock,VIC,3139,0447 171 992,,-37.779149,145.5306329,,,,,,,,
Beck Road Child Care,Child Care Centres,Beck Rd,Condon,QLD,4815,(07) 4773 1633,,-19.32,146.71,,,,,,,,
Beaucare Family Day Care,Child Care Centres,44 Tina St,Beaudesert,QLD,4285,(07) 5541 3588,(07) 5541 3654,-27.988911,153.001683,,1993,,,,,93 959 100 658,
Beaconsfield Four Year Old Kindergarten,Child Care Centres,70 Jenkin St,Beaconsfield,WA,6162,(08) 9430 2367,,-32.068307,115.758907,,,,,,,,
Baw Baw Shire Kindergarten Management,Child Care Centres,C/o Factory 10 18 Racecourse Rd,Pakenham,VIC,3810,(03) 5941 7844,,-38.08249,145.493733,,,,,,,,
Barrymore Road Children's Centre,Child Care Centres,27 Barrymore Rd,Greenvale,VIC,3059,(03) 9333 3062,,-37.647796,144.894238,,,,,,,,
Baranduda Community Centre Kindergarten,Child Care Centres,4 Sage Ct,Baranduda,VIC,3691,(02) 6020 8460,,-36.179748,146.947259,,,,,,,,
Bankstown Montessori Child Care,Child Care Centres,49 Percy St,Bankstown,NSW,2200,(02) 9709 8845,,-33.924171,151.036627,,,,,,,,
Bambini Child Care Services,Child Care Centres,11/ 24 Lakeside Dr,Burwood East,VIC,3151,(03) 9813 5680,,-37.856465,145.167201,,,,,,,,
Ballina Early Intervention Service,Child Care Centres,4 John Sharpe St,East Ballina,NSW,2478,(02) 6686 6889,,-28.850879,153.58236,,,,,,,,
Bahareh Shahroknadini (Blue Bird FDC),Child Care Centres,20 Orton Pl,Currans Hill,NSW,2567,0415 575 724,,-34.048945,150.772386,,,,,,,,
Badger Creek Preschool,Child Care Centres,368 Badger Creek Rd,Badger Creek,VIC,3777,(03) 5962 3516,,-37.680629,145.531454,,,,,,,,
BabyBee Family Child Care,Child Care Centres,9/ 50 Waterloo St,Joondanna,WA,6060,0401 735 720,,-31.909184,115.829912,,,,,,,,
Baby Trainers,Child Care Centres,,Hawthorn,VIC,3122,0421 847 949,,-37.8201478,145.0358004,,,,,,,,
Azlaan Day care and tutoring,Child Care Centres,,Auburn,NSW,2144,0499 715 566,,-33.849472,151.0324684,,,,,,,,
Awesome Kids Family Day Care Centre,Child Care Centres,,Berala,NSW,2141,0401 615 012,,-33.8713031,151.0322405,,,,,,,,
Aussom Family Day Care Scheme,Child Care Centres,49 Hopkins St,Footscray,VIC,3011,,,-37.80062,144.90561,,,,,,,,
Auburn Long Day Care Centre,Child Care Centres,17 Northumberland Rd,Auburn,NSW,2144,(02) 9646 4505,,-33.848408,151.034332,,,,,,,,
Attadale Kindy,Child Care Centres,1 Davis Rd,Attadale,WA,6156,(08) 9330 1124,,-32.027097,115.795798,,,,,,,,
Atherton Childrens Day Care,Child Care Centres,Kelly St,Atherton,QLD,4883,(07) 4091 3550,,-17.259748,145.482767,,,,,,,,
Association for the Wellbeing of Children Healthcare - New South Wales,Child Care Centres,Cnr Victoria &amp; Punt Rd,Gladesville,NSW,2111,(02) 9817 2439,,-33.836146,151.128542,,,,,,,,
Aspendale Playgroup,Child Care Centres,63 Station St,Aspendale,VIC,3195,(03) 9539 2248,,-38.01965,145.097614,,,,,,,,
Ashburton Recreation Centre Creche,Child Care Centres,8 Warner Ave,Ashburton,VIC,3147,(03) 9885 0113,,-37.867408,145.083693,,,,,,,,
Asfina's Family Day Care,Child Care Centres,108 Santa Isobel Blv,Pacific Pines,QLD,4211,(07) 5502 8873,,-27.941567,153.314671,,,,,,,,
Ascham School Kindergarten,Child Care Centres,1A St Marks Rd,Darling Point,NSW,2027,(02) 9363 2956,,-33.87586,151.236081,,,,,,,,
AS Family Day Care,Child Care Centres,Unit 8 3-11 Normanby Rd,Auburn,NSW,2144,0411 695 444,,-33.847562,151.028664,,,,,,,,
Arty Pants Family Day Care,Child Care Centres,Reigate Way,Butler,WA,6036,(08) 9562 1228,,-31.64,115.69,,,,,,,,
Art.Fleur Family Day Care,Child Care Centres,8 Avoca St,Woodridge,QLD,4114,(07) 3059 0069,,-27.624715,153.109644,,,,,,,,
Ararat West After Care,Child Care Centres,High St,Ararat,VIC,3377,0438 531 064,,-37.28,142.93,,,,,,,,
Apple Day Care Centre,Child Care Centres,21 Hollydale Pl,Prospect,NSW,2148,0410 371 430,,-33.794773,150.92008,,,,,,,,
Annie's Family Day Care,Child Care Centres,2 Dillon Rd,Flinders,NSW,2529,0449 868 715,,-34.588314,150.848619,,,,,,,,
Angels Day Care Centre,Child Care Centres,,Asquith,NSW,2077,(02) 9940 3222,,-33.6879969,151.1084784,,,,,,,,
Amazing Childhood Family Day Care,Child Care Centres,Unit 2 43 Bellevue St,Thornleigh,NSW,2120,0413 303 530,,-33.732785,151.084262,,,,,,,,
Aman Family Day Care,Child Care Centres,21 Dorcas Lane,Taylors Hill,VIC,3037,0469 403 150,,-37.705386,144.744618,,,,,,,,
Altona North Early Childhood Centre,Child Care Centres,30 Ronald Ave,Altona North,VIC,3025,(03) 9932 2162,,-37.84311,144.84995,,,,,,,,
Alpita Family Day Care,Child Care Centres,Shop 4/ 191 Margaret St,Toowoomba,QLD,4350,(07) 4638 4927,,-27.560827,151.954765,,,,,,,,
Alison's Family Home Day Care,Child Care Centres,11 Imari Rtt,Mindarie,WA,6030,0435 523 949,,-31.690267,115.713619,,,,,,,,
Alegria Kids Family Day Care,Child Care Centres,2 Wallarah Parade,North Lakes,QLD,4509,0431 165 176,,-27.211333,153.005291,,,,,,,,
Albury Tafe Child Care Centre,Child Care Centres,Poole St,Albury,NSW,2640,(02) 6058 2853,,-36.070055,146.91406,,,,,,,,
Alamanda-Point Cook Family Day Care,Child Care Centres,4 Tanoa Cres,Point Cook,VIC,3030,0451 105 611,,-37.906524,144.741313,,,,,,,,
Advanced Family Daycare,Child Care Centres,Lvl 1/ 356 Chapel Rd,Bankstown,NSW,2200,(02) 9790 0182,,-33.916623,151.033021,,,,,,,,
Addison Road Children's Centre,Child Care Centres,142 Addison Rd,Marrickville,NSW,2204,(02) 9569 9809,,-33.902476,151.161168,,,,,,,,
Acrewoods Child Care,Child Care Centres,146 Vimiera Road,Marsfield,NSW,2122,(02) 9869 7100,,-33.777095,151.099153,,,,,,,,
ABC's Family Day Care,Child Care Centres,29-35 Bringelly Rd,Kingswood,NSW,2747,0469 059 914,,-33.762024,150.719562,,,,,,,,
ABC Nambour,Child Care Centres,,Nambour,QLD,4560,(07) 5441 7511,,-26.6293532,152.9593597,,,,,,,,
Abc Monash-vale,Child Care Centres,1758 Princes Hwy,Clayton,VIC,3168,(03) 9543 5198,,-37.92,145.14,,,,,,,47 076 107 198,
abc learners family day care,Child Care Centres,20 Lantana St,Macquarie Fields,NSW,2564,0404 535 803,,-33.99627,150.894957,,,,,,,,
ABC Day Care,Child Care Centres,11 Sussex St,Sydney,NSW,2000,(02) 9898 2546,,-33.871527,151.203945,,,,,,,,
Sweet Dreams Jellybean (Baby & Infant Sleep Consultant),Child Care Centres,,Parkdale,VIC,3195,0412 084 632,,-37.9932879,145.0761207,,,Active,81 504 181 292,Business Name,25%,,
St Giles,Child Care Centres,65 Amy Rd,Newstead,TAS,7250,(03) 6345 7333,,-41.45207,147.158846,,,Active,28 144 866 857,Entity Name,25%,,
Nurture Early Parenting Centre,Child Care Centres,107 Charters Towers Rd,Hyde Park,QLD,4812,(07) 4772 3555,,-19.275811,146.800436,,,Active,56 602 016 295,Entity Name,25%,,
Norlane,Child Care Centres,32 Plume St,Norlane,VIC,3214,(03) 5272 1375,,-38.09289,144.35936,,,Active,32 112 241 139,Entity Name,25%,,
Maternal & Child Health,Child Care Centres,60 Fairy St,Warrnambool,VIC,3280,(03) 5562 7048,,-38.38271,142.47875,,,Active,91 643 540 034,Entity Name,25%,,
Lara,Child Care Centres,Walkers Rd,Lara,VIC,3212,(03) 5282 1530,,-38.021049,144.408215,,,Active,65 069 930 614,Entity Name,25%,,
Islamic Circumcision Centre,Child Care Centres,9A Olsen Pl,Broadmeadows,VIC,3047,0422 203 444,,-37.689852,144.926844,,,Active,35 631 616 058,Entity Name,25%,,
HeartKids Queensland,Child Care Centres,Suite 3 922 Stanley St East,East Brisbane,QLD,4169,(07) 3217 3163,,-27.487233,153.041791,,,Active,83 989 125 067,Entity Name,25%,,
Healthy Kids Association,Child Care Centres,Suite 1.02 38 Oxley St,St Leonards,NSW,2065,(02) 9876 1300,,-33.824593,151.198721,,,Active,21 610 083 187,Entity Name,25%,,
Early Childhood Centres,Child Care Centres,54 Worrigee St,Nowra,NSW,2541,(02) 4423 9900,,-34.876352,150.598431,,,Active,94 104 682 573,Entity Name,25%,,
Drysdale,Child Care Centres,21 Palmerston St,Drysdale,VIC,3222,(03) 5251 2291,,-38.17477,144.56714,,,Active,70 339 746 453,Trading Name,25%,,
Developing Childhood,Child Care Centres,14 Munro St,Auchenflower,QLD,4066,(07) 3870 0123,,-27.473932,152.994417,,,Active,55 125 171 726,Entity Name,25%,,
Cobaw Community Health Services Ltd,Child Care Centres,47 High St,Kyneton,VIC,3444,1300 026 229,,-37.249804,144.455308,,1986,Active,11 394 632 744,Business Name,25%,,
Child Support Consulting,Child Care Centres,PO Box 911,St Agnes,SA,5097,1300 584 006,,-34.8213327,138.7152949,,,Active,68 608 910 729,Entity Name,25%,,
Child Health Services,Child Care Centres,Clarendon St,Derby,WA,6728,(08) 9191 1186,,-17.305573,123.630717,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Cable Beach Rd,Broome,WA,6725,(08) 9192 1494,,-17.935189,122.213044,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Mulga Way,Wickham,WA,6720,(08) 9187 1465,,-20.675505,117.142327,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Huon St,Dampier,WA,6713,(08) 9183 1505,,-20.660219,116.712271,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,75 Mitchell St,Spalding,WA,6530,(08) 9923 1023,,-28.741274,114.630919,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,9 Moreton Tce,Dongara,WA,6525,(08) 9927 1573,,-29.25109,114.93222,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Mingenew,Mingenew,WA,6522,(08) 9928 1004,,-29.1901686,115.44246,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Dandaragan,Dandaragan,WA,6507,(08) 9651 4136,,-30.6809724,115.7026227,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Ferguson St,Mukinbudin,WA,6479,(08) 9047 1123,,-30.916049,118.20667,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,East St,Dowerin,WA,6461,(08) 9631 1060,,-31.193546,117.033857,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Forrest St,Esperance,WA,6450,(08) 9071 2499,,-33.85,121.89,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Noresman,Norseman,WA,6443,(08) 9039 1105,,-32.1985676,121.7812684,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Kambalda,Kambalda,WA,6442,(08) 9027 1167,,-31.192397,121.626752,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Tower St,Leonora,WA,6438,(08) 9037 6083,,-28.886985,121.330655,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Burt St,Victory Heights,WA,6432,(08) 9093 1080,,-30.781865,121.478269,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Hunt St,Coolgardie,WA,6429,(08) 9026 6006,,-30.957941,121.165874,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Cubbine Rd,Cunderdin,WA,6407,(08) 9635 1071,,-31.763099,117.586783,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,45 Spring St,Kojonup,WA,6395,(08) 9831 1059,,-33.828569,117.153402,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Narembeen,Narembeen,WA,6369,(08) 9064 7388,,-32.0653063,118.3945827,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Pingrup,Pingrup,WA,6343,(08) 9820 1005,,-33.5339437,118.5108951,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Nyabing,Nyabing,WA,6341,(08) 9829 1195,,-33.5412523,118.1489479,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Austral Tce,Katanning,WA,6317,(08) 9821 1881,,-33.691481,117.555841,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,19 Kent St,Busselton,WA,6280,(08) 9752 1935,,-33.650381,115.342502,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Steere St,Bridgetown,WA,6255,(08) 9761 1050,,-33.958422,116.138502,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Paris Rd,Australind,WA,6233,(08) 9797 1844,,-33.274166,115.734174,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Bunbury Forum,Bunbury,WA,6230,(08) 9721 7519,,-33.33714,115.66042,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,2 Sommers Rd,Brunswick Junction,WA,6224,(08) 9726 1061,,-33.25373,115.83545,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Coodanup Community Centre Wanjeep St,Mandurah,WA,6210,(08) 9535 9806,,-32.52281505,115.7222103,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Hamersley Rd,Lancelin,WA,6044,(08) 9655 1033,,-31.013762,115.329788,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Cnr Baltimore Pde and Hester Ave,Merriwa,WA,6030,(08) 9305 8471,,-31.673399,115.717214,,,Active,47 200 419 464,Business Name,25%,,
Child Health Services,Child Care Centres,Regents Park Rd,Joondalup,WA,6027,(08) 9400 9533,,-31.735637,115.771123,,,Active,47 200 419 464,Business Name,25%,,
Andrea Bogue Mothercraft Nurse,Child Care Centres,29 Copley St,Bayswater,WA,6053,(08) 9272 3329,,-31.91695,115.908799,,,Active,96 130 376 063,Entity Name,25%,,
Act For Kids,Child Care Centres,"University Of Southern Queensland, West Street",Darling Heights,QLD,4350,(07) 4687 0200,,-27.613861,151.93143,,,Active,98 142 986 767,Entity Name,25%,,
Act For Kids,Child Care Centres,31 Olsen Ave,Labrador,QLD,4215,(07) 5537 5040,,-27.937214,153.389868,,,Active,98 142 986 767,Entity Name,25%,,
