Category,Name,Address,Suburb,State,Postcode,CombinedAddress,Latitude,Longitude,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,Catholic Colleges & Schools,Banksia Ave,Engadine,NSW,2233,Banksia Ave.Engadine.NSW.2233,-34.0632615,151.0077484,,,,,,,,,
Religious Organisations,Catholic Development Fund - Diocese of Broken Bay,Building 2 423 Pennant Hills Road Rd,Pennant Hills,NSW,2120,Building 2 423 Pennant Hills Road Rd.Pennant Hills.NSW.2120,-33.7402844,151.0695567,,,,,,99 046 146 239,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Catholic Development Fund Diocesan Offices,86- 88 Market St,Wollongong,NSW,2500,86- 88 Market St.Wollongong.NSW.2500,-34.4229487,150.8923716,,,,,,,,,
Religious Organisations,Catholic Education Commission NSW,276 Pitt St,Sydney,NSW,2000,276 Pitt St.Sydney.NSW.2000,-33.8740577,151.2083316,,,,,,33 266 477 369,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Catholic Education Office - QLD,24 Charnley St,Kearneys Spring,QLD,4350,24 Charnley St.Kearneys Spring.QLD.4350,-27.5910781,151.9434469,,,,,,,,,
Religious Organisations,Catholic Education Office Archdiocese Of Sydney Eastern Region Office,33 Banks Ave,Daceyville,NSW,2032,33 Banks Ave.Daceyville.NSW.2032,-33.9304963,151.2256731,,,,,,,,,
Religious Organisations,Catholic Education Office Archdiocese Of Sydney Inner West Region Office,3 Keating St,Lidcombe,NSW,2141,3 Keating St.Lidcombe.NSW.2141,-33.86027,151.0467261,,,,,,,,,
Religious Organisations,Catholic Education Office Archdiocese Of Sydney Southern Region Office,300 The River Rd,Revesby Heights,NSW,2212,300 The River Rd.Revesby Heights.NSW.2212,-33.9639187,151.0150253,,,,,,,,,
Religious Organisations,Catholic Justice & Peace Commission,143 Edward St,Brisbane,QLD,4000,143 Edward St.Brisbane.QLD.4000,-27.4694171,153.0283252,,,http://www.uq.net.au/cjpc,,,,,,
Religious Organisations,Catholic Mission Office,133-141 Liverpool St,Sydney,NSW,2000,133-141 Liverpool St.Sydney.NSW.2000,-33.8770136,151.2083797,,,,,,,,,
Religious Organisations,Catholic Parish of St Francis Xavier Ballina,53-57 Cherry St,Ballina,NSW,2478,53-57 Cherry St.Ballina.NSW.2478,-28.8678509,153.5629289,,,,,,79 530 089 905,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Catholic Religious Australia,,Annandale,NSW,2038,.Annandale.NSW.2038,-33.8824062,151.1723645,,,,,,92 291 126 804,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Catholic Schools Office - Diocese of Maitland/Newcastle,841 Hunter St,Newcastle,NSW,2300,841 Hunter St.Newcastle.NSW.2300,-32.923473,151.7541446,,,,,,,,,
Religious Organisations,Catholic Youth Education Centre,James Byrne Centre Ms 617,Highfields,QLD,4352,James Byrne Centre Ms 617.Highfields.QLD.4352,-27.4764404,151.9598388,,,,,,,,,
Religious Organisations,Ccc American Samoa Sydney Parish,,Hoxton Park,NSW,2171,.Hoxton Park.NSW.2171,-33.93382,150.85284,,,,,,,,,
Religious Organisations,Celebration Community,15 Callum St,Queanbeyan,NSW,2620,15 Callum St.Queanbeyan.NSW.2620,-35.3601445,149.2205811,,,,,,,,,
Religious Organisations,Childers Wesleyan Methodist Church,6 Broadhurst St,Childers,QLD,4660,6 Broadhurst St.Childers.QLD.4660,-25.2361921,152.2742772,,rsteinbrecher@aol.com,http://www.childerswesleyanchurch.org.au,,,17 149 226 806,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Christ Connect Church,48 Blenheim St,Chermside,QLD,4032,48 Blenheim St.Chermside.QLD.4032,-27.3915902,153.0158414,,info@christconnectchurch.com,http://www.christconnectchurch.com,,,73 642 566 937,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Christ Ministries International Limited,12 Lindale St,Cashmere,QLD,4500,12 Lindale St.Cashmere.QLD.4500,-27.2886085,152.9285676,,cmifaceconection@cmifaceconection.org,http://www.cmifaceconection.org,,,,,,
Religious Organisations,Christadelphian Brisbane,Shop 33/ 20 Masthead Dr,Cleveland,QLD,4163,Shop 33/ 20 Masthead Dr.Cleveland.QLD.4163,-27.5221327,153.2674746,,,,,,,,,
Religious Organisations,Christadelphians Information Service,10 Tingara St,Whitebridge,NSW,2290,10 Tingara St.Whitebridge.NSW.2290,-32.9770446,151.7054289,,,,,,,,,
Religious Organisations,Christian Abundant Life Learning,77 Bowman St,Pyrmont,NSW,2009,77 Bowman St.Pyrmont.NSW.2009,-33.8670568,151.1910983,,,,,,84 057 800 404,Cancelled,Trading Name (Historic),99% ABN Accuracy
Religious Organisations,Christian Brethren Assemblies,Cnr Wattle and Morris Rds,Redcliffe,QLD,4020,Cnr Wattle and Morris Rds.Redcliffe.QLD.4020,-27.2301911,153.1096112,,,,,,,,,
Religious Organisations,Christian Brethren Assemblies,38 Woking St,Grovely,QLD,4054,38 Woking St.Grovely.QLD.4054,-27.3998245,152.9655105,,,,,,,,,
Religious Organisations,Christian Brethren Assemblies,788 Sandgate Rd,Clayfield,QLD,4011,788 Sandgate Rd.Clayfield.QLD.4011,-27.4166764,153.0577971,,,,,,,,,
Religious Organisations,Christian Brethren Assemblies,Cnr Waterworks Rd and Killawarra St,Ashgrove,QLD,4060,Cnr Waterworks Rd and Killawarra St.Ashgrove.QLD.4060,-27.4470992,152.9842887,,,,,,,,,
Religious Organisations,Christian Brethren Assemblies,11 Curve Ave,Wynnum North,QLD,4178,11 Curve Ave.Wynnum North.QLD.4178,-27.4370152,153.1558322,,,,,,,,,
Religious Organisations,Christian Brethren Assemblies,161 Preston Rd,Manly West,QLD,4179,161 Preston Rd.Manly West.QLD.4179,-27.4548123,153.1699666,,,,,,,,,
Religious Organisations,Christian Brethren Assemblies,217 Cavendish Rd,Coorparoo,QLD,4151,217 Cavendish Rd.Coorparoo.QLD.4151,-27.4964439,153.0601026,,,,,,,,,
Religious Organisations,"Christian Gospel Centre, Thornlands",131 Boundary Rd,Thornlands,QLD,4164,131 Boundary Rd.Thornlands.QLD.4164,-27.5679822,153.2485825,,christiangospelcentre@yahoo.com.au,,,,,,,
Religious Organisations,Christian Hope Centre,Level 1 9 Trickett St,Surfers Paradise,QLD,4217,Level 1 9 Trickett St.Surfers Paradise.QLD.4217,-28.0035864,153.430492,,,,,,57 452 208 242,Active,DGR Name,99% ABN Accuracy
Religious Organisations,Christian Life Ministries International,2216 Wynnum Rd,Wynnum,QLD,4178,2216 Wynnum Rd.Wynnum.QLD.4178,-27.4446441,153.1570288,,,,,,,,,
Religious Organisations,Christian Media Act,27 Rae St,Belconnen,ACT,2617,27 Rae St.Belconnen.ACT.2617,-35.2360689,149.0618858,,,,,,,,,
Religious Organisations,Christian Men's Network,Lot 42 Cowpasture Rd,Sutherland,NSW,2232,Lot 42 Cowpasture Rd.Sutherland.NSW.2232,-33.9195386,150.8519557,,,,,,,,,
Religious Organisations,Christian Outreach Centre Harvest Point,Walker Rd,Gleneagle,QLD,4285,Walker Rd.Gleneagle.QLD.4285,-27.9234279,152.9780439,,,,,,,,,
Religious Organisations,Christian Outreach Centre Singleton,Lot 2 Adair St,Broke,NSW,2330,Lot 2 Adair St.Broke.NSW.2330,-32.7465863,151.1033339,,,,,,,,,
Religious Organisations,Christian Traders Service & Employment Directory,Lot 28/ Pacific Hwy,Johns River,NSW,2443,Lot 28/ Pacific Hwy.Johns River.NSW.2443,-33.2868935,151.4240578,,,,,,,,,
Religious Organisations,Christianity Explained Ministry,85 Ferndale St,Annerley,QLD,4103,85 Ferndale St.Annerley.QLD.4103,-27.517974,153.0342814,,mbennett@powerup.com.au,http://http://www.christianityexplained.com/,,,18 899 741 475,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Christmas Bowl Appeal,379 Kent St,Sydney,NSW,2000,379 Kent St.Sydney.NSW.2000,-33.8696914,151.2044387,,,,,,,,,
Religious Organisations,Church Missionary Society Conference Centre,2 Violet St,Katoomba,NSW,2780,2 Violet St.Katoomba.NSW.2780,-33.7293731,150.3004285,,,,,,,,,
Religious Organisations,Church Of The First Born First Love,8 Albert Lane,Taree,NSW,2430,8 Albert Lane.Taree.NSW.2430,-31.9136879,152.4586211,,,,,,,,,
Religious Organisations,Church@theHUB,25 Eggins Lane,Lismore,NSW,2480,25 Eggins Lane.Lismore.NSW.2480,-28.808947,153.2778819,,churchatthehub@gmail.com,,,,,,,
Religious Organisations,Churches Of Christ Opportunity Shop,154 Best Rd,Seven Hills,NSW,2147,154 Best Rd.Seven Hills.NSW.2147,-33.7758879,150.9356316,,,,,,,,,
Religious Organisations,CLC (Christian Life Community),102 Mona Vale Rd,Pymble,NSW,2073,102 Mona Vale Rd.Pymble.NSW.2073,-33.7368255,151.1511472,,,,,,,,,
Religious Organisations,CLRI (New South Wales),72 Rosebery Ave,Rosebery,NSW,2018,72 Rosebery Ave.Rosebery.NSW.2018,-33.9161525,151.2074666,,,,,,,,,
Religious Organisations,CMCC Ministries Ltd,170 Mayers St,Manunda,QLD,4870,170 Mayers St.Manunda.QLD.4870,-16.914056,145.743496,,,,,,,,,
Religious Organisations,CMCC Ministries Ltd,233 Robert Rd,Bentley Park,QLD,4869,233 Robert Rd.Bentley Park.QLD.4869,-17.0127009,145.7283424,,,,,,,,,
Religious Organisations,Coffs Harbour Bible Church Inc,26 Hi Tech Dr,Toormina,NSW,2452,26 Hi Tech Dr.Toormina.NSW.2452,-30.3425411,153.0899185,,admin@coffsbiblechurch.com,http://www.coffsbiblechurch.com,,1981,,,,
Religious Organisations,Col Stringer Ministries Inc,,Mudgeeraba,QLD,4213,.Mudgeeraba.QLD.4213,-28.0905164,153.3662878,,nicky@colstringer.com,,,,91 058 892 925,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Community Services Australia Uniting Church,Collett Pl,Pearce,ACT,2607,Collett Pl.Pearce.ACT.2607,-35.3627276,149.0827196,,,,,,,,,
Religious Organisations,Convent Missionaries Of Charity,Third St,Katherine,NT,850,Third St.Katherine.NT.850,-14.4623399,132.2664043,,,,,,,,,
Religious Organisations,Cornerstone (Multicultural) Christian Fellowship,16 Undoolya St,Tiwi,NT,810,16 Undoolya St.Tiwi.NT.810,-12.3644162,130.8740867,,ccfmulticultural@gmail.com,http://ccfmulticultural.wix.com/ccfmulticultural,,,,,,
Religious Organisations,Cornerstone Students,668 Chapple St,Broken Hill,NSW,2880,668 Chapple St.Broken Hill.NSW.2880,-31.9416136,141.4741802,,,,,,,,,
Religious Organisations,Creation Research,23 Lyndon Rd,Capalaba,QLD,4157,23 Lyndon Rd.Capalaba.QLD.4157,-27.5644629,153.2168174,,accounts@creationresearch.net,www.creationresearch.net,,,,,,
Religious Organisations,Crosspointe Church,231 Gurwood St,Wagga Wagga,NSW,2650,231 Gurwood St.Wagga Wagga.NSW.2650,-35.1103587,147.3516449,,,,,,,,,
Religious Organisations,Crown Fianancial Ministries Australia Ltd,53 Prospect Rd,Gaythorne,QLD,4051,53 Prospect Rd.Gaythorne.QLD.4051,-27.4120245,152.9816288,,,www.crown.org.au,,,,,,
Religious Organisations,Crown Financial Ministries Australia Ltd,30 Carson Dr,Bunya,QLD,4055,30 Carson Dr.Bunya.QLD.4055,-27.377325,152.924752,,crown@crown.org.au,www.crown.org.au,,,,,,
Religious Organisations,Crystal Cathedral Ministries & Hour of Power,23 Victoria St,North Sydney,NSW,2060,23 Victoria St.North Sydney.NSW.2060,-33.8436698,151.2027085,,,,,,,,,
Religious Organisations,CWCI Australia,PO Box 670,Punchbowl,NSW,2196,PO Box 670.Punchbowl.NSW.2196,-33.9204908,151.0621695,,,Visit Our Website,,,12 286 724 219,Active,Other Name,99% ABN Accuracy
Religious Organisations,Darul Uloom Islamic Academy Of Brisbane,6 Agnes St,Buranda,QLD,4102,6 Agnes St.Buranda.QLD.4102,-27.4954781,153.0355603,,,,,,,,,
Religious Organisations,Disciples Of Jesus Fraternity,34 Collins St,Annandale,NSW,2038,34 Collins St.Annandale.NSW.2038,-33.883909,151.1699518,,,,,,,,,
Religious Organisations,Eid Ul Adha Brisbane 2009,Logan Road Rd,Upper Mt Gravatt,QLD,4122,Logan Road Rd.Upper Mt Gravatt.QLD.4122,-27.5511005,153.0797083,,aruf.yasin@gmail.com,,,,,,,
Religious Organisations,Emmanuel Blessings,31 Beaconsfield Rd,Chatswood,NSW,2067,31 Beaconsfield Rd.Chatswood.NSW.2067,-33.804681,151.1723418,,,,,,32 316 378 144,Active,Business Name,99% ABN Accuracy
Religious Organisations,Emmanuel Community,Central Ave CnrHerbet,Paddington,QLD,4064,Central Ave CnrHerbet.Paddington.QLD.4064,-27.4616862,152.9997811,,admin@emmanuelcommunity.com.au,http://www.emmanuelcommunity.com.au,,,42 725 286 045,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Empower Church Penrith,52 Laycock St,Cranebrook,NSW,2749,52 Laycock St.Cranebrook.NSW.2749,-33.7201976,150.7090387,,info.penrith@empowerchurch.com.au,http://www.empowerchurch.com.au/penrith,,,,,,
Religious Organisations,Empower Church Penrith,4/5 Production Pl South,Penrith,NSW,2750,4/5 Production Pl South.Penrith.NSW.2750,-33.7687914,150.6851671,,info.penrith@empowerchurch.com.au,http://www.empowerchurch.com.au/penrith,,,,,,
Religious Organisations,Empowered For Purpose,46 Maxwell St,Turramurra,NSW,2074,46 Maxwell St.Turramurra.NSW.2074,-33.750743,151.1142652,,,http://www.empoweredforpurpose.com,,,30 023 132 107,Cancelled,Trading Name,99% ABN Accuracy
Religious Organisations,Endless Praise Music Group,43 Helena St,Ellalong,NSW,2325,43 Helena St.Ellalong.NSW.2325,-32.9153013,151.3076026,,,,,,,,,
Religious Organisations,Epping Christian Life Centre,Cnr Ryde and George Sts,Epping,NSW,2121,Cnr Ryde and George Sts.Epping.NSW.2121,-33.7748025,151.0681524,,,,,,47 155 412 646,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Evangelism Explosion Ministries Australia,81 Wentworth St,Port Kembla,NSW,2505,81 Wentworth St.Port Kembla.NSW.2505,-34.4815746,150.9018521,,,,,,,,,
Religious Organisations,Faith & Life Institute,L 1 24 Mcdougall St,Milton,QLD,4064,L 1 24 Mcdougall St.Milton.QLD.4064,-27.4706151,153.0074054,,,http://www.fli.com.au/,,,,,,
Religious Organisations,Faith Baptist Christian School,1315 Dawson Hwy,Burua,QLD,4680,1315 Dawson Hwy.Burua.QLD.4680,-23.9362099,151.2204896,,,,,,46 059 686 944,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Faith Revival Christian Church [FReN-Australia],3 Cuthbert Dr,Ormeau,QLD,4208,3 Cuthbert Dr.Ormeau.QLD.4208,-27.7627606,153.2457716,,frenministries@gmail.com,www.faithrevival.org.au,,,,,,
Religious Organisations,Family The,72 Coral Tree Dr,Carlingford,NSW,2118,72 Coral Tree Dr.Carlingford.NSW.2118,-33.7612622,151.047704,,,,,,,,,
Religious Organisations,Force Ten,379 Kent St,Sydney,NSW,2000,379 Kent St.Sydney.NSW.2000,-33.8696914,151.2044387,,,,,,42 663 966 200,Cancelled,Entity Name,99% ABN Accuracy
Religious Organisations,Forsdike Adam John,25 Yarraman Pl,Virginia,QLD,4014,25 Yarraman Pl.Virginia.QLD.4014,-27.3759573,153.0576936,,,,,,,,,
Religious Organisations,Forum on Australia's Islamic Relations (F.A.I.R),,Regents Park,NSW,2143,.Regents Park.NSW.2143,-33.8835858,151.0233446,,,,,,,,,
Religious Organisations,Foursquare Church Australia,10 Elswick Pl,Coffs Harbour,NSW,2450,10 Elswick Pl.Coffs Harbour.NSW.2450,-30.3148228,153.0899612,,,,,,,,,
Religious Organisations,Foursquare Church Australia,2 - 14 Bridge Rd,Westmead,NSW,2145,2 - 14 Bridge Rd.Westmead.NSW.2145,-33.8165743,150.9806075,,webadmin@foursquareaustralia.org,www.foursquareaustralia.org,,,,,,
Religious Organisations,Freedom Life Centre,22 Lovett St,Rangeville,QLD,4350,22 Lovett St.Rangeville.QLD.4350,-27.5809622,151.9777546,,,,,,12 107 368 570,Active,Business Name,99% ABN Accuracy
Religious Organisations,Friends Of The Western Buddhist Order (FWBO),,Minto,NSW,2566,.Minto.NSW.2566,-34.031726,150.8474521,,,,,,,,,
Religious Organisations,Gayndah Assembly of God,17 Meyer St,Gayndah,QLD,4625,17 Meyer St.Gayndah.QLD.4625,-25.6281039,151.6140677,,,,,,,,,
Religious Organisations,Gideons International In Aust Inc,33 Colbeck St,Mawson,ACT,2607,33 Colbeck St.Mawson.ACT.2607,-35.3559597,149.0983909,,,,,,,,,
Religious Organisations,Gnostic Movement The,,Bondi Junction,NSW,2022,.Bondi Junction.NSW.2022,-33.8928168,151.2551822,,,,,,,,,
Religious Organisations,Gold Coast Church of Christ,Merrimac State Primary School Cnr Boowaggan Rd and Gooding Drv,Merrimac,QLD,4226,Merrimac State Primary School Cnr Boowaggan Rd and Gooding Drv.Merrimac.QLD.4226,-28.0399492,153.3772126,,wthornton6@bigpond.com,www.goldcoastchurchofchrist.org,,,,,,
Religious Organisations,Golden West Baptist Church,72 Bant St,Bathurst,NSW,2795,72 Bant St.Bathurst.NSW.2795,-33.436551,149.5757374,,gwbaptist@gmx.com,http://www.eternityvideo.org,,,27 713 170 516,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Golden Wheel Buddhist Association,405 Galston Rd,Galston,NSW,2159,405 Galston Rd.Galston.NSW.2159,-33.6616812,151.0405917,,,,,,,,,
Religious Organisations,Grace Tabernacle Christian Centre,24- 26 Harp St,Campsie,NSW,2194,24- 26 Harp St.Campsie.NSW.2194,-33.9247657,151.1009553,,,,,,58 478 730 908,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Greek Orthodox Church Of Dormition Of Our Lady,133 Ernest St,Innisfail,QLD,4860,133 Ernest St.Innisfail.QLD.4860,-17.5189045,146.0273412,,,,,,,,,
Religious Organisations,Gunundi Anglican Camp & Conference Centre,Shelly Beach Rd,East Ballina,NSW,2478,Shelly Beach Rd.East Ballina.NSW.2478,-28.8615539,153.5942858,,,,,,,,,
Religious Organisations,Hare Krishna Catering,Cnr Falcon & Miller Sts 180 Falcon St,North Sydney,NSW,2060,Cnr Falcon & Miller Sts 180 Falcon St.North Sydney.NSW.2060,-33.8286757,151.2094573,,,,,,,,,
Religious Organisations,Hare Krishna Centre,44 Limestone Ave,Ainslie,ACT,2602,44 Limestone Ave.Ainslie.ACT.2602,-35.2749865,149.1425182,,,,,,,,,
Religious Organisations,Hawkesbury Valley Baptist Church,14/ 26 Terrace Rd,North Richmond,NSW,2754,14/ 26 Terrace Rd.North Richmond.NSW.2754,-33.5785153,150.7231156,,,,,,45 978 366 061,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Health Care In Christ Inc,11 Blaxland Rd,Bellevue Hill,NSW,2023,11 Blaxland Rd.Bellevue Hill.NSW.2023,-33.8841716,151.2634722,,,,,,15 055 892 727,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Heritage Christian Centre,58 Woondooma St,Bundaberg,QLD,4670,58 Woondooma St.Bundaberg.QLD.4670,-24.8684436,152.350786,,,,,,59 363 542 341,Active,Business Name,99% ABN Accuracy
Religious Organisations,Hills Christian Family The,52 Plucks Rd,Arana Hills,QLD,4054,52 Plucks Rd.Arana Hills.QLD.4054,-27.3910183,152.9548807,,,,,,,,,
Religious Organisations,Holy Family Church & Centre,168-174 Palmerston St,Gulliver,QLD,4812,168-174 Palmerston St.Gulliver.QLD.4812,-19.2802548,146.7715921,,,,,,,,,
Religious Organisations,Horsley Christian Church,82 Bong Bong Rd,Horsley,NSW,2530,82 Bong Bong Rd.Horsley.NSW.2530,-34.490761,150.7786825,,don.burgess@exemail.com.au,http://www.horsleychristianchurch.org.au,,,,,,
Religious Organisations,Hour Of Power,23 Victoria St,North Sydney,NSW,2060,23 Victoria St.North Sydney.NSW.2060,-33.8436698,151.2027085,,,,,,68 057 953 152,Active,Business Name,99% ABN Accuracy
Religious Organisations,House Of God Alliance Fellowship,4 Tuross St,Seven Hills,NSW,2147,4 Tuross St.Seven Hills.NSW.2147,-33.7928289,150.9292569,,,http://www.facebook.com/houseofgodalliancefellowship,,,77 162 916 199,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Ignatian Centre Of Spirituality,102 Mona Vale Rd,Pymble,NSW,2073,102 Mona Vale Rd.Pymble.NSW.2073,-33.7368255,151.1511472,,,,,,,,,
Religious Organisations,Ilgingerry Pastoral Co,183 Ilgingerry Rd,Wuuluman,NSW,2820,183 Ilgingerry Rd.Wuuluman.NSW.2820,-32.5228954,148.9685766,,,,,,93 533 876 691,Active,Other Name,99% ABN Accuracy
Religious Organisations,Indo Chinese Mission Training,9 Lime St,Cabramatta West,NSW,2166,9 Lime St.Cabramatta West.NSW.2166,-33.8878867,150.9108728,,,,,,,,,
Religious Organisations,Institude of the Blessed Virgen Mary,60 Boundary St,Clovelly,NSW,2031,60 Boundary St.Clovelly.NSW.2031,-33.909868,151.2637782,,,,,,,,,
Religious Organisations,Institute For Mission,1-5 Marion St,Blacktown,NSW,2148,1-5 Marion St.Blacktown.NSW.2148,-33.7755139,150.9084188,,office@ifm.org.au,www.ifm.org.au,,,82 969 784 671,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Institute Of Religious Women,Busby St,Bathurst,NSW,2795,Busby St.Bathurst.NSW.2795,-33.4322205,149.5756847,,,,,,,,,
Religious Organisations,Institute Of Religious Women,34 Bedford St,Willoughby,NSW,2068,34 Bedford St.Willoughby.NSW.2068,-33.7943013,151.20198,,,,,,,,,
Religious Organisations,Institute Of Religious Women,78 Prospect Rd,Summer Hill,NSW,2130,78 Prospect Rd.Summer Hill.NSW.2130,-33.894347,151.1327707,,,,,,,,,
Religious Organisations,Iskcon Hare Krishna Sydney,180 Falcon St,North Sydney,NSW,2060,180 Falcon St.North Sydney.NSW.2060,-33.8286757,151.2094573,,,,,,,,,
Religious Organisations,Iskcon Incorporated,Cnr Falcon and Miller Sts,North Sydney,NSW,2060,Cnr Falcon and Miller Sts.North Sydney.NSW.2060,-33.829414,151.20874,,,,,,,,,
Religious Organisations,Islamic Centre of Campbelltown,Westmoreland Rd,Leumeah,NSW,2560,Westmoreland Rd.Leumeah.NSW.2560,-34.0437372,150.8486639,,,,,,,,,
Religious Organisations,Islamic Converts Australia,,Greenacre,NSW,2190,.Greenacre.NSW.2190,-33.903467,151.0645563,,,,,,,,,
Religious Organisations,Islamic Education As-Salaam Institute for Islamic Studies,2674 Logan Rd,Eight Mile Plains,QLD,4113,2674 Logan Rd.Eight Mile Plains.QLD.4113,-27.5865622,153.1048709,,,,,,,,,
Religious Organisations,Islamic Science Culture & Art Association,57 Queen St,Auburn,NSW,2144,57 Queen St.Auburn.NSW.2144,-33.8500381,151.0317163,,,,,,,,,
Religious Organisations,Islamic Society Of Penshurst,447 Forrest Rd,Penshurst,NSW,2222,447 Forrest Rd.Penshurst.NSW.2222,-33.9633723,151.0837791,,,,,,,,,
Religious Organisations,Islamic Society Of The Gold Coast Inc,Cnr Olsen Ave Lot 1 Allied Dr,Arundel,QLD,4214,Cnr Olsen Ave Lot 1 Allied Dr.Arundel.QLD.4214,-27.9472812,153.3743061,,,,,,,,,
Religious Organisations,Islamic Society of West End,12 Princhester St,West End,QLD,4101,12 Princhester St.West End.QLD.4101,-27.4812737,153.0106877,,,,,,,,,
Religious Organisations,Jehovahs Witness Hall,4 Normanby Hill Rd,Gympie,QLD,4570,4 Normanby Hill Rd.Gympie.QLD.4570,-26.2102144,152.6698918,,,,,,,,,
Religious Organisations,Jehovah's Witnesses - Mudgee,183 Market St,Mudgee,NSW,2850,183 Market St.Mudgee.NSW.2850,-32.587854,149.575229,,,,,,,,,
Religious Organisations,Jesus Calls International Incorporated,31 Brucedale Dr,Baulkham Hills,NSW,2153,31 Brucedale Dr.Baulkham Hills.NSW.2153,-33.7457809,150.9858773,,,,,,,,,
Religious Organisations,Jewish Community Information Service,146 Darlinghurst Rd,Darlinghurst,NSW,2010,146 Darlinghurst Rd.Darlinghurst.NSW.2010,-33.8788905,151.2202846,,,,,,,,,
Religious Organisations,Jewish Educational Institute - Chabad Brisbane,,Carindale,QLD,4152,.Carindale.QLD.4152,-27.5198367,153.1125044,,,www.chabadbrisbane.com,,,,,,
Religious Organisations,Jews For Jesus Judaica Books and Gifts,Shop 1 257 Oxford St,Bondi Junction,NSW,2022,Shop 1 257 Oxford St.Bondi Junction.NSW.2022,-33.8912632,151.2530269,,admin@jewsforjesus.org.au,http://www.jewsforjesus.org.au,,,,,,
Religious Organisations,Kagyu E-Vam Buddhist Institute K,49 High St,Parramatta,NSW,2150,49 High St.Parramatta.NSW.2150,-33.8243718,151.0062713,,,,,,,,,
Religious Organisations,Kihilla Conference Centre,5 Queens Rd,Lawson,NSW,2783,5 Queens Rd.Lawson.NSW.2783,-33.7158549,150.4461774,,,,,,,,,
Religious Organisations,Kingdom Hall Jehovahs Witnesses,183 Market St,Mudgee,NSW,2850,183 Market St.Mudgee.NSW.2850,-32.587854,149.575229,,,http://www.jw.org,,,,,,
Religious Organisations,Kyogle Presbyterian Church,Strath Eden St,Kyogle,NSW,2474,Strath Eden St.Kyogle.NSW.2474,-28.621536,153.0058387,,,,,,91 193 718 192,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Lakes Evangelical Church Incorporated The,6 Pioneer Ave,Tuggerah,NSW,2259,6 Pioneer Ave.Tuggerah.NSW.2259,-33.3165701,151.4223054,,,,,,,,,
Religious Organisations,Liberty Christian Church,Cnr Kingston and Queens Rds,Logan Central,QLD,4114,Cnr Kingston and Queens Rds.Logan Central.QLD.4114,-27.640843,153.1075126,,,,,,71 919 237 635,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Lin Yim Buddhist Instute Sydney Inc,,Rossmore,NSW,2557,.Rossmore.NSW.2557,-33.9391886,150.7740972,,,,,,,,,
Religious Organisations,Living Hope Fellowship Centre,42 George St,Rockdale,NSW,2216,42 George St.Rockdale.NSW.2216,-33.9507676,151.1413746,,,,,,,,,
Religious Organisations,Loyal Orange Institution of NSW,161 Parramatta Rd,Annandale,NSW,2038,161 Parramatta Rd.Annandale.NSW.2038,-33.8879205,151.1656275,,,,,,,,,
Religious Organisations,Maranatha Christian Camp Site,View St,Lidsdale,NSW,2790,View St.Lidsdale.NSW.2790,-33.3711681,150.0757483,,,,,,,,,
Religious Organisations,Maria Tak,2 Victoria St,Wentworth Falls,NSW,2782,2 Victoria St.Wentworth Falls.NSW.2782,-33.7120661,150.3609094,,,,,,,,,
Religious Organisations,Marist Bros Monastery,8 Keen St,Lismore,NSW,2480,8 Keen St.Lismore.NSW.2480,-28.8042663,153.281778,,,,,,,,,
Religious Organisations,Marist Bros Monastery,2 Clarence St,Grafton,NSW,2460,2 Clarence St.Grafton.NSW.2460,-29.6956975,152.9382906,,,,,,,,,
Religious Organisations,Marist Brothers Provincial House,14 Drummoyne Ave,Drummoyne,NSW,2047,14 Drummoyne Ave.Drummoyne.NSW.2047,-33.8426272,151.1520751,,,,,,,,,
Religious Organisations,Marist Fathers Centre,141 Harrington St,The Rocks,NSW,2000,141 Harrington St.The Rocks.NSW.2000,-33.8629972,151.206259,,,,,,,,,
Religious Organisations,Marist Fathers Parish Community,36 Arkana St,The Gap,QLD,4061,36 Arkana St.The Gap.QLD.4061,-27.4388052,152.9472786,,,,,,,,,
Religious Organisations,Maryborough City Church,330 Alice St,Maryborough,QLD,4650,330 Alice St.Maryborough.QLD.4650,-25.5381666,152.6956187,,,,,,43 105 248 070,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Mater Christi Respite Centre,,Toormina,NSW,2452,.Toormina.NSW.2452,-30.3514921,153.0904445,,info@scca.net.au,www.scca.net.au/,,,,,,
