Name,Categories,Address,City,State,Postcode,Phone,Website,Email,Fax,Latitude,Longitude,Employees,Established,Licence_No,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
LifeSpan Fitness Personal Training,Sports & Fitness,Oberon Dr,Belmont,VIC,3216,0435 533 552,,,,-38.189609,144.338856,,,,,,,,,
LifeBound Fitness and Personal Training,Sports & Fitness,606 High St,Kew,VIC,3101,0418 496 259,,poskittably@hotmail.com,,-37.799925,145.049925,,,,,,,,,
Life On The Run,Sports & Fitness,Bower St,Caloundra,QLD,4551,0414 472 774,http://www.lifeontherun.com.au ,,,-26.795832,153.127388,,,,,,,,,
Liberty Fitness Personal Training,Sports & Fitness,544 Mt Alexander Rd,Ascot Vale,VIC,3032,1300 901 488,,,,-37.773859,144.927855,,,,,,,,,
"Let's Get Physical, Fitness with Sue",Sports & Fitness,Glenella Park,Glenella,QLD,4740,0400 760 930,http://www.facebook.com/FitnesswithSue ,susiemac4@gmail.com,,-21.124948,149.149019,,,,,,,,,
Lennan Fitness personal training,Sports & Fitness,39 Vernon Tce,Teneriffe,QLD,4005,0415 647 965,,,,-27.454229,153.049771,,,,,,,,,
Lean Mumma Springwood,Sports & Fitness,3360 Pacific Hwy,Springwood,QLD,4127,0421 956 157,http://springwood.leanmumma.com.au ,hayley@leanmumma.com.au,,-27.618894,153.126872,,,,,,,,,
Laurie Hoy Fitness,Sports & Fitness,3 19 Milton Ave,Beresfield,NSW,2322,0420 332 322,,,,-32.8,151.65,,,,,,,,,
Lauren Watson Boot Camps Australia Bribie Island Personal Training,Sports & Fitness,Koopa St,Bongaree,QLD,4507,0423 574 490,,,,-27.07,153.16,,,,,,,,,
Lauren Arndt - Human Performance Trainer,Sports & Fitness,39 Hillcrest Parade,Miami,QLD,4220,0411 041 544,,lauren@h-p-c.com.au,,-28.064473,153.435866,,,,,,,,,
Launch Personal Training,Sports & Fitness,,Upper Coomera,QLD,4209,0422 313 082,,launchpt@hotmail.com,,-27.8693295,153.312302,,,,,,,,,
Kyzen Group Fitness Solutions,Sports & Fitness,,,,,1300 551 773,,,,,,,,,,,,,,
Krisanda Fitness,Sports & Fitness,6/ 1251 Hay St,West Perth,WA,6005,0421 688 758,www.krisandafitness.com.au ,fero@krisandafitness.com.au,,-31.948633,115.840848,,,,,,,,,
Kris Carne Fitness,Sports & Fitness,Colley Res,Glenelg,SA,5045,0400 457 746,,,,-34.978644,138.512353,,,,,,,,,
Koru Lifestylist Pty Ltd,Sports & Fitness,149 St Stephens Crst,Tapping,WA,6065,0438 957 579,,,,-31.714777,115.797708,,,,,,,,,
Korina Jones,Sports & Fitness,2/ 127 Sheridan St,Cairns,QLD,4870,(07) 4051 2229,,,,-16.91926,145.76938,,,,,,,,,
Korina Jones,Sports & Fitness,2/ 127 Sheridan St,Cairns,QLD,4870,(07) 4051 2229,,,,-16.91926,145.76938,,,,,,,,,
Korey Williams,Sports & Fitness,,Nerang,QLD,4211,0403 541 510,,,,-27.9989389,153.3388564,,,,,,,,,
Knight Personal Training,Sports & Fitness,,Sandgate,QLD,4017,0452 519 877,http://www.facebook.com/KnightPersonalTraining/ ,mark.knight@hotmail.com,,-27.317916,153.0676885,,,,,,,,,
Kirk Strength & Conditioning,Sports & Fitness,,Mt Gambier,SA,5290,0400 325 703,Visit Our Website ,,,-37.8284262,140.7807318,,,,,,,,,
Kingston's Sports Coaching,Sports & Fitness,28 Wilsons Lane,Sunbury,VIC,3429,0431 538 332,,jasonking37@y7mail.com,,-37.573152,144.694674,,,,,,,,,
Kinetic Train,Sports & Fitness,32 Ventura St,Sunrise Beach,QLD,4567,0400 179 632,,,,-26.415657,153.108275,,,,,,,,,
Kinetic Force Training,Sports & Fitness,28 The Ave,McCrae,VIC,3938,0413 354 942,http://www.facebook.com/kineticforcetraining ,infosoulfit@gmail.com,,-38.352473,144.926607,,,,,,,,,
Kick Start To Healthy Lifestyle,Sports & Fitness,,Willaston,SA,5118,0415 153 856,,,,-34.5877473,138.7425547,,,,,,,,,
Kick Punch Crunch Boxing and Personal Training,Sports & Fitness,Belgrave Hallam Rd,Belgrave South,VIC,3160,0400 343 848,,,,-37.93,145.35,,,,,,,,,
K-Fit Group Training,Sports & Fitness,Unley Oval Fredrick St,Unley,SA,5061,0423 365 386,,,,-34.949196,138.611755,,,,,,,,,
Kent Nestler PT,Sports & Fitness,,Fortitude Valley,QLD,4006,0410 492 104,www.knpt.webs.com ,KentnestlerPT@gmail.com,,-27.4572378,153.0334636,,,,,,,,,
Kennedy's Personal Training Pty Ltd,Sports & Fitness,Ste 1/ 100 Gladesville Blv,Patterson Lakes,VIC,3197,(03) 9776 1965,,,,-38.06699,145.14403,,,,,,,,,
Kennedy's Health And Fitness,Sports & Fitness,4/ 227 Wells Rd,Chelsea Heights,VIC,3196,(03) 9776 1965,http://www.kennedyshealthandfitness.com.au ,"kennedyhealthfitness@client.searchwords.com,danny@kennedyshealthandfitness.com.au",,-38.042162,145.13957,,,,,,,,,
Kellock E J,Sports & Fitness,21 Strahan St,Belmont,QLD,4153,0400 325 291,,,,-27.4908,153.12488,,,,,,,,,
KAW Training Pty Ltd,Sports & Fitness,,Somerset,TAS,7322,0400 634 963,,kawtraining@bigpond.com,,-41.0413246,145.8335168,1-Oct,,,,,,,16 097 500 693,
Kappatalize Fitness Training,Sports & Fitness,,,,,0400 012 444,http://www.kappatalizefitness.com.au ,helen@kappatalizefitness.com.au,,,,,,,,,,,,
Justin Craane Personal Training,Sports & Fitness,,Jamboree Heights,QLD,4074,0402 260 559,,justincraane@hotmail.com,,-27.5592031,152.9338618,,,,,,,,,
Justin Alexander Fitness,Sports & Fitness,389A Morley Dr,Dianella,WA,6059,0422 882 175,http://www.facebook.com/justinalexanderfitness ,jscarvaci@me.com,,-31.888994,115.88429,,,,,,,,,
Just About You Fitness,Sports & Fitness,16 Wyndham Ct,Holmview,QLD,4207,0402 239 172,,,,-27.719437,153.171414,,,,,,,,,
Juice Personal Training,Sports & Fitness,,Sunrise Beach,QLD,4567,0438 471 701,,info@juicepersonaltraining.com.au,,-26.41932,153.1086154,,,,,,,,,
J-Train Personally,Sports & Fitness,,Wurtulla,QLD,4575,0414 937 380,,,,-26.7600038,153.1245052,,,,,,,,,
Joshua Thomsons's Personal Training,Sports & Fitness,Park Ave,Clayfield,QLD,4011,0432 081 436,,,,-27.41,153.05,,,,,,,,,
jonny b bad,Sports & Fitness,67 St Pauls Tce,Spring Hill,QLD,4000,0412 658 585,,jonny@jonnybbad.com.au,,-27.4604,153.028,,,,,,,,,
John Burdfield Personal Trainer,Sports & Fitness,Shedfit Personal Training Studio 49 Starkey St,Wellington Point,QLD,4160,0412 051 762,,,,-27.505685,153.244586,,,,,,,,,
Jog On For Fitness,Sports & Fitness,Lord St,Port Campbell,VIC,3269,0417 359 613,,,,-38.619699,142.995092,,,,,,,,,
joes gym,Sports & Fitness,8A Cattley St,Burnie,TAS,7320,0417 573 713,,joesgym@y7mail.com,,-41.052183,145.90738,,,,,,,,,
Joel Tesoriero Personal Training,Sports & Fitness,23 Roseview Ave,Roselands,NSW,2196,0431 421 406,,,,-33.93782,151.0678,,,,,,,,,
Jodie Marriott,Sports & Fitness,,Maroochydore,QLD,4558,0411 718 800,,marriottfamily1@optusnet.com.au,,-26.6518402,153.0894391,,,,,,,,,
Jo Forbes Fitness,Sports & Fitness,,Nichols Point,VIC,3501,0439 665 288,,,,-34.2064774,142.1861847,,,,,,,,,
Jet Fit Fitness and Personal Training,Sports & Fitness,73 Horne St,Sunbury,VIC,3429,0409 885 907,,,,-37.582901,144.724326,,,,,,,,,
Jessie Bee Fit,Sports & Fitness,,East Side,NT,870,0418 272 307,http://www.jessiebeefit.com.au ,"info@jessiebeefit.com.au,jessiebeefitpt@facebook.com",,-23.6960828,133.8950304,,,,,,,,,
Jessica Stephens Female Personal Training,Sports & Fitness,,Aberglasslyn,NSW,2320,0412 363 112,,,,-32.7008088,151.5273508,,,,,,,,,
Jess Green Fitness,Sports & Fitness,,,,,0423 978 916,https://www.facebook.com/jgfiitness ,jessgreenfitness@gmail.com,,,,,,,,,,,,
Jenny Jackson Personal Training,Sports & Fitness,6 Highview Gr,Burwood East,VIC,3151,0415 043 200,,jennyjacksonpt@hotmail.com,,-37.852747,145.145649,,,,,,,,,
Jenna Trimmer,Sports & Fitness,2- 4 NIcholas St,Clifton Beach,QLD,4879,0412 735 332,,,,-16.781664,145.667912,,,,,,,,,
JDavis Athletics,Sports & Fitness,,,,,0401 463 805,http://jdavisathletics.com.au/ ,"coaching@jeremydavis.space,jeremy@jdavisathletics.com.au",,,,,,,,,,,,
JC Personal Training,Sports & Fitness,,,,,0425 794 876,,,,,,,,,,,,,,
Jbfit,Sports & Fitness,328 Harcourt St,Teneriffe,QLD,4005,0420 416 169,http://jbfit.com.au/ ,Joshb3917@gmail.com,,-27.454299,153.045764,,,,,,,,,
Jarasport.com.au,Sports & Fitness,,Northcote,VIC,3070,0402 827 986,http://jarasport.com.au ,simon@jarasport.com.au,,-37.7693778,144.999087,,,,,,,,,
James Matthews Personal Training,Sports & Fitness,,Eight Mile Plains,QLD,4113,0431 591 302,,,,-27.5773015,153.0872943,,,,,,,,,
James Baker Personal Training,Sports & Fitness,2 41 York St,Launceston,TAS,7250,0400 589 563,http://www.jamesbakerpt.com.au ,info@jamesbakerpt.com.au,,-41.437602,147.142155,,,,,,,,,
Jade Platten Personal Trainer For Women,Sports & Fitness,,Golden Grove,SA,5125,0401 431 702,,jadeptfitness@gmail.com,,-34.7928156,138.6936482,,,,,,,,,
Jacqui Upson Personal Training,Sports & Fitness,35- 39 Comet Ct,Delaneys Creek,QLD,4514,0408 914 778,,jacquiupson@gmail.com,,-27.005544,152.781407,,,,,,,,,
Jackie's Fitness 2 You,Sports & Fitness,,Wilton,NSW,2571,0414 703 281,,jackiemcrae1@bigpond.com,,-34.2369742,150.6955036,,,,,,,,,
It's Time Fitness,Sports & Fitness,426 Castello Cres,Varsity Lakes,QLD,4227,0431 572 681,,,,-28.096633,153.405994,,,,,,,,,
Intune 2u Personal Development,Sports & Fitness,,Aspendale Gardens,VIC,3195,1800 989 653,http://www.polarismediagroup.com/kagregory9 ,,,-38.0222995,145.1175416,,,,,,,,,
International College of Kenshusei,Sports & Fitness,,,,,(03) 5444 1890,,,,,,,,,,,,,,
Interactive Personal Training Duncraig,Sports & Fitness,Shop 1/ 50 Marri Rd,Duncraig,WA,6023,(08) 9447 0452,,,,-31.83153,115.76907,,,,,,,,,
Interactive Personal Training,Sports & Fitness,791 Canning Hwy,Applecross,WA,6153,(08) 9316 2332,www.renouf.com.au ,"admin@interactivept.com.au,southperth@renouf.com.au",,-32.01966,115.835753,,,,,,,,,
Instinctive Personal Training,Sports & Fitness,1/68 Reserve Dr,Mandurah,WA,6210,0451 967 848,,,,-32.512565,115.739629,,,,,,,,,
Inspired Strength Personal Training,Sports & Fitness,,St Clair,NSW,2759,0432 213 760,,,,-33.7939694,150.7882233,,,,,,,,,
Inside Shift Personal Training,Sports & Fitness,4/ 242 Hawken Dr,St Lucia,QLD,4067,(07) 3870 1666,,,,-27.50172,153.00653,,,,,,,,,
Innovationfitnessplus,Sports & Fitness,204 Rosemount Dr,Willow Vale,QLD,4209,0487 790 824,,,,-27.834543,153.285483,,,,,,,,,
Innersense Pilates Systems,Sports & Fitness,91 Hutt St,Adelaide,SA,5000,0409 775 158,,lizbit@internode.on.net,,-34.928588,138.611606,,,,,,,,,
Inner You PT,Sports & Fitness,15 Gallois Gdns,Leopold,VIC,3224,0401 321 644,,,,-38.186946,144.465606,,,,,,,,,
Inner U Power Personal Training,Sports & Fitness,133 Schmidtke Rd,Ooralea,QLD,4740,0409 576 819,,andrewmargot@gmail.com,,-21.186541,149.137993,,,,,,,,,
Inner Phoenix,Sports & Fitness,7 Panarama Ridge Rd,Buderim,QLD,4556,0413 426 412,,,,-26.6847592,153.0537382,,,,,,,,,
In2life Personal Training,Sports & Fitness,,,,,0410 308 774,,,,,,,,,,,,,,
In2Fitness Personal Training - Costa,Sports & Fitness,Level 1 33 Gunson St,Adelaide,SA,5000,0415 916 691,http://www.in2fitness-studio.com.au ,info@costazacharia.com,,-34.92,138.6,,,,,,,,,
In Touch Personal Training & Development,Sports & Fitness,,Ipswich,QLD,4305,0417 147 728,,jason@bdpromotions.com.au,,-27.6141392,152.7578291,,,,,,,,,
In The Game Fitness and Training,Sports & Fitness,,Bald Hills,QLD,4036,0402 008 565,,inthegameft@gmail.com,,-27.3213236,153.0085555,,,,,,,,,
In Motion Health & Fitness,Sports & Fitness,27 Muir St,Labrador,QLD,4215,0414 750 083,www.inmotionfitness.com.au ,brendan@inmotionfitness.com.au,,-27.954253,153.404763,,,,,,,,,
Immersion of Balance,Sports & Fitness,103 Edward St,Brisbane,QLD,4000,0414 868 174,http://www.immersionofbalance.com ,william@immersionofbalance.com,,-27.4701,153.02907,,,,,,,,,
Ideal Physique Perosnal Training,Sports & Fitness,,Tingalpa,QLD,4173,0401 814 725,,oweydavies@hotmail.com,,-27.4756298,153.1292121,,,,,,,,,
i-Bootcamp,Sports & Fitness,,,,,0433 280 489,,i.bootcampcentral@gmail.com,,,,,,,,,,,,
H-Zone Personal Training,Sports & Fitness,,Stafford,QLD,4053,0407 034 886,,,,-27.4097974,153.0110313,,,,,,,,,
hyperactive fitness,Sports & Fitness,,Clarinda,VIC,3169,0419 373 061,,,,-37.9414338,145.1023779,,,,,,,,,
Hype Personal Training,Sports & Fitness,Woden City,Tuggeranong,ACT,2900,0433 700 556,http://www.hypept.com.au ,admin@hypept.com.au,,-35.48270305,149.1035225,,,,,,,,,
Hybrid Fitness Systems,Sports & Fitness,Unit 21/ 575 Woodville Rd,Guildford,NSW,2161,,www.hybridfitness.com.au ,simon@hybridfitness.com.au,,-33.862898,150.991664,,,,,,,,,
HUZE Fitness,Sports & Fitness,6 Pardee Elb,Greenfields,WA,6210,0457 438 680,,huzefitness@hotmail.com,,-32.538051,115.751968,,,,,,,,,
Hutchison Joan Erica,Sports & Fitness,,Point Vernon,QLD,4655,(07) 4124 5641,,,,-25.2667268,152.8280349,,,,,,,,,
Human Performance Trainer - Jay Lynn,Sports & Fitness,39 Hillcrest Parade,Miami,QLD,4220,0431 014 341,http://www.h-p-c.com.au ,jay@h-p-c.com.au,,-28.064473,153.435866,,,,,,,,,
Human Performance CrossFit,Sports & Fitness,Unit 4/ 5 Hollylea Rd,Leumeah,NSW,2560,0419 624 142,,,,-34.051401,150.826149,,,,,,,,,
House of Health and Fitness,Sports & Fitness,1 Edithvale Rd,Edithvale,VIC,3196,0423 487 398,http://www.houseofhealthandfitness.com.au ,kim_keijzers@hotmail.com,,-38.038222,145.109509,,,,,,,,,
Houls Fitness,Sports & Fitness,187/ 215 Cottesloe Dr,Mermaid Waters,QLD,4218,0455 341 827,http://www.houlsfitness.com ,luke@houlsfitness.com.au,,-28.060729,153.421209,,,,,,,,,
Hot Bodz Fitness & Physique,Sports & Fitness,18 Escalus St,Coolbellup,WA,6163,0413 348 232,,,,-32.087687,115.809214,,,,,,,,,
Holly's Fitness & Nutrition Clinic,Sports & Fitness,,Warwick,WA,6024,0423 196 013,,,,-31.840887,115.8167524,,,,,,,,,
Holding Fitness,Sports & Fitness,Sunbird Cres,Carrum Downs,VIC,3201,0413 098 871,,holdingfitness@live.com,,-38.11,145.17,,,,,,,,,
Higher Limits Functional Fitness,Sports & Fitness,111 Kerry Cres,Berkeley Vale,NSW,2261,0420 482 101,,higherlimitsfitness@gmail.com,,-33.349495,151.441487,,,,,,,,,
HFM Exercise Science,Sports & Fitness,PO Box 1096,Cleveland,QLD,4163,1300 826 661,,,,-27.526928,153.2670055,,,,,,,,,
Hemi 121 Personal Training,Sports & Fitness,,Mermaid Beach,QLD,4218,0438 436 411,,,,-28.048883,153.4356419,,,,,,,,,
Heather's Personal Training,Sports & Fitness,,Brighton,VIC,3186,0411 562 344,,,,-37.9056598,145.0043117,,,,,,,,,
Healthy Fit People Personal Training,Sports & Fitness,Darling St,Balmain,NSW,2041,0423 219 079,,info@healthyfitpeople.com.au,,-33.857343,151.180568,,,,,,,,,
Healthworks Caloundra,Sports & Fitness,736 Nicklin Way,Currimundi,QLD,4551,(07) 5493 1188,,,,-26.770921,153.122739,,,,,,,,,
Health-Core Personal & Corporate Health,Sports & Fitness,,Jindalee,QLD,4074,0417 776 289,,,,-27.5335074,152.9472892,,,,,,,,,
Health & Fitness Options,Sports & Fitness,,,,,0410 632 957,,,,,,,,,,,,,,
Haylstorm Fitness and Wellness,Sports & Fitness,Unit 14 27 Berrigan Cres,Oconnor,ACT,2602,0435 433 988,http://hsfit.com.au ,haylstormfitness@gmail.com,,-35.258552,149.128433,,,,,,,,,
Harmonics:Real Lifestyle Change,Sports & Fitness,Lake St,Cairns North,QLD,4870,0406 123 381,,,,-16.906544,145.762613,,,,,,,,,
Hands Up Fitness,Sports & Fitness,,Elsternwick,VIC,3185,(03) 9532 4631,,,,-37.8849275,145.0047662,,,,,,,,,
Gymwize PT Studio,Sports & Fitness,52 Abalone Ave,Paradise Point,QLD,4216,0419 772 311,,,,-27.882967,153.391038,,,,,,,,,
GwigFX,Sports & Fitness,,Linden Park,SA,5065,0487 526 712,,trainer@gwigfx.com,,-34.9476353,138.6519741,,,,,,,,,
Gwen Personal Trainer Sunshine Coast,Sports & Fitness,1 Poinsettia Ct,Mooloolaba,QLD,4557,0435 125 422,,info@gwensretreat.com.au,,-26.674741,153.098384,,,,,,,,,
GRT Private Trainers,Sports & Fitness,64 Neil St,Toowoomba,QLD,4350,0419 727 344,,,,-27.56385,151.955104,,,,,,,,,
Griff Training,Sports & Fitness,,,,,0424 749 424,http://www.grifftraining.com ,amy@grifftraining.com,,,,1-Oct,,,,,,,54 105 814 671,
GPR Personal Training,Sports & Fitness,14 Circa Crst,Albany Creek,QLD,4035,0409 635 699,,,,-27.348707,152.966844,,,,,,,,,
Good Vibrations Vibration & Fitness Studio,Sports & Fitness,Suite 14/ 8 Oleander Dr,South Morang,VIC,3752,(03) 9436 7314,,,,-37.651407,145.07919,,,,,,,,,
Gold Coast Personal Trainers,Sports & Fitness,35 Sonder St,Broadbeach Waters,QLD,4218,0411 228 240,http://www.goldcoastpersonaltrainers.com.au ,info@goldcoastpersonaltrainers.com.au,,-28.029609,153.42357,,,,,,,,,
Go PT,Sports & Fitness,,Kingston,QLD,4114,0434 020 082,http://www.gopt.com.au ,"gopt@gopt.com.au,goptmf@gmail.com",,-27.6601201,153.1170236,,,,,,,,,
Go Personal Training,Sports & Fitness,,,,,1300 765 390,,,,,,,,,,,,,,
Globose Fitness,Sports & Fitness,9 Pyrenees Ct,Caversham,WA,6055,0438 911 179,http://www.globosefitness.com ,cjdwyer24@live.com,,-31.862559,115.961407,,,,,,,,,
Give It A Go - Fitness,Sports & Fitness,76 Equestrian Dr,New Beith,QLD,4124,0437 631 100,,giveitago-fitness@outlook.com,,-27.742873,152.968392,,,,,,,,,
G-Fit PT & Boxing,Sports & Fitness,81 School Rd,Yeronga,QLD,4104,0450 740 692,,gfitptandboxing@gmail.com,,-27.520965,153.022552,,,,,,,,,
GetUncomfortableSquad Personal Training,Sports & Fitness,,Newton,SA,5074,0419 018 766,,ronnie.gusoz@gmail.com,,-34.8870755,138.6894147,,,,,,,,,
GetFit Travel,Sports & Fitness,307 Selby St North,Osborne Park,WA,6017,0409 048 907,https://www.getfittravel.com.au ,info@getfittravel.com.au,,-31.907291,115.803563,,,,,,,,,
Get U Fit Personal Training,Sports & Fitness,Unit 1 9 Lavander Lane,Baxter,VIC,3911,0409 038 202,,getufit@mac.com,,-38.19,145.14,,,,,,,,,
Get Results PT,Sports & Fitness,28 Townsend Rd,Subiaco,WA,6008,0430 280 919,http://www.tcpersonaltraining.com ,getresultspt@gmail.com,,-31.946332,115.828627,,,,,,,,,
Get Me Fit Brisbane,Sports & Fitness,,Bracken Ridge,QLD,4017,0430 019 989,,info@getmefit.net.au,,-27.327033,153.0263477,,,,,,,,,
Get Energized Health and Fitness,Sports & Fitness,20 Caulfield St,Robina,QLD,4226,0430 337 233,http://www.getenergized.com.au ,"brad@getenergized.com.au,chenowith52@gmail.com",,-28.05683,153.396552,,,,,,,,,
Georgie And Hector,Sports & Fitness,133 Fortescue St,Spring Hill,QLD,4000,1300 788 186,,,,-27.45913,153.023873,,,,,,,,,
Gemma Toase Fitness,Sports & Fitness,,,,,,http://www.gemmatoasefitness.com.au ,,,,,,,,,,,,,
Gavin Stone Personal Training,Sports & Fitness,,Manuka,ACT,2603,0406 687 893,www.gavinstone.com.au ,,,-35.3198123,149.1338602,,,,,,,,,
GAVCOOP Personal Training,Sports & Fitness,33 Lower Esplanade Rd,Manly,QLD,4179,0407 161 292,,info@gavcoop-pt.com,,-27.45,153.18,,,,,,,,,
G S & D J Poole,Sports & Fitness,13 Macedon St,Hemmant,QLD,4174,(07) 3390 5614,,,,-27.455517,153.128609,,,,,,,,,
Fuzion Underground,Sports & Fitness,10 Roulston Way,Wallan,VIC,3756,0407 053 559,https://www.facebook.com/FuzionUnderground ,g.santamaria6@gmail.com,,-37.403816,144.96842,,,,,,,,,
Fundamentals Matter,Sports & Fitness,1438 High St,Glen Iris,VIC,3146,0405 679 774,,,,-37.858611,145.041497,,,,,,,,,
Functional Health & Fitness,Sports & Fitness,,Alexandra Headlands,QLD,4572,0401 844 095,,,,-26.668593,153.106368,,,,,,,,,
Fresh Start Personal Training,Sports & Fitness,,Ormeau,QLD,4208,0401 339 065,,,,-27.786558,153.2516342,,,,,,,,,
Freedom Fitness Weight Loss Management,Sports & Fitness,8 Ferry St,Kangaroo Point,QLD,4169,0448 672 638,,freedomfitweightloss@gmail.com,,-27.471528,153.036127,,,,,,,,,
Fraser Coast Strength and Conditioning,Sports & Fitness,Unit 3 126 Beach Rd,Urraween,QLD,4655,0413 895 798,,frasercoastsc@gmail.com,,-25.288485,152.8316,,,,,,,,,
FoxyFit Personal Training,Sports & Fitness,13 Geoffrey Joseph Cl,Kariong,NSW,2250,0409 247 833,,karlalea5@bigpond.com,,-33.446781,151.292899,,,,,,,,,
Fortitude Health And PT,Sports & Fitness,16 Wesley Cl,Skye,VIC,3977,0419 192 004,http://www.fortitudehealth.com.au ,"info@fortitudehealth.com.au,info@walterroadchiropractic.com.au",,-38.116135,145.197696,,,,,,,,,
Forces Personal Training,Sports & Fitness,9 Anebo St,Liverpool,NSW,2170,0404 099 477,,,,-33.923905,150.910988,,,,,,,,,
Force Fitness Studio,Sports & Fitness,4 The Concord,Bundoora,VIC,3083,(03) 9467 9549,http://http://www.forcefitnessstudio.com.au ,,,-37.702225,145.069604,,,,,,,,,
For Fitness,Sports & Fitness,155 Yale Rd,Thornlie,WA,6108,0417 570 620,,,,-32.056751,115.94522,,,,,,,,,
Food For Fitness,Sports & Fitness,,,,,0427 680 139,,,,,,,,,,,,,,
FlexiFitness,Sports & Fitness,Shop 2 5 Goodall Parade,Mawson Lakes,SA,5095,(08) 8359 5390,www.flexifitness.com.au ,info@flexifitness.com.au,,-34.807617,138.615645,,,,,,,,,
Flex Fit Personal Training,Sports & Fitness,Westpac House Level 30 91 King William St,Adelaide,SA,5000,0433 514 518,http://flexfitonline.co ,admin@flexfitonline.co,,-34.924874,138.599222,,,,,,,,,
Flash Fitt,Sports & Fitness,Cnr Norton Prom and Hutt Dr,Dalyellup,WA,6230,0450 303 054,,,,-33.396896,115.613458,,,,,,,,,
Fitz Personal Training,Sports & Fitness,,Gray,NT,830,0439 508 881,,,,-12.4903549,130.9822024,,,,,,,,,
Fitworx Health and Fitness,Sports & Fitness,11 Fraser Dr,North Haven,SA,5018,0424 544 980,,fitworxpt@outlook.com,,-34.790835,138.499699,,,,,,,,,
Fitstyler Bootcamps,Sports & Fitness,309 Willliam St,Melbourne,VIC,3000,1300 780 780,http://www.fitstyler.com.au ,"michael@fitstyler.com.au,info@fitstyler.com.au",,-37.811859,144.956353,,,,,,,,,
FitStrong Strength & Wellness,Sports & Fitness,19 Cuthbert St,Albany Creek,QLD,4035,0450 487 237,http://www.fitstrong.com.au ,jamie@fitstrong.com.au,,-27.349533,152.974205,,,,,,,,,
FITPAD,Sports & Fitness,,,,,0407 060 117,,,,,,,,,,,,,,
Fit-N-Fun PT,Sports & Fitness,13 Bristol Mews,Craigieburn,VIC,3064,(03) 9305 6156,,fit-n-funPT@hotmail.com,,-37.611179,144.923746,,,,,,,,,
Fitness Kick At Flemington,Sports & Fitness,Level 1 280 Racecourse Rd,Flemington,VIC,3031,(03) 9376 8088,,,,-37.788271,144.93118,,,,,,,,,
Fitness Image Mobile Personal Trainer,Sports & Fitness,111 Cecil St,South Melbourne,VIC,3205,0402 826 824,https://fitnessimage.com.au ,"mail@fitnessimage.com.au,824mail@fitnessimage.com.au",,-37.830664,144.957747,,,,,,,,,
Fitness Frontline,Sports & Fitness,13 Endeavour Dr,Port Adelaide,SA,5015,0407 390 114,http://www.fitnessfrontline.com.au ,,,-34.853637,138.504544,,,,,,,,,
Fitness Enhancement Personal Training Noble Park,Sports & Fitness,1 Wara Cl,Noble Park North,VIC,3174,0409 700 454,http://www.fitnessenhancement.com/locations-brisbane/noble-park/ ,noblepark@fitnessenhancement.com,,-37.949868,145.187599,,,,,,,,,
Fitness Enhancement Personal Training Narre Warren,Sports & Fitness,16 Tinks Rd,Narre Warren,VIC,3805,(03) 9020 7271,,narrewarren@fitnessenhancement.com,,-38.011873,145.29132,,,,,,,,,
Fitness Energy,Sports & Fitness,Shop 1 2/ 1-15 Hopetoun Rd,Park Orchards,VIC,3114,(03) 9876 6800,,,,-37.77964,145.21716,,,,,,,,,
Fitness Dimensions,Sports & Fitness,,,,,(03) 9859 8539,,,,,,,,,,,,,,
Fitness Connection The,Sports & Fitness,Shop 28 Labrador Park Shopping Centre,Labrador,QLD,4215,(07) 5679 0045,,,,-27.93618555,153.3972856,,,,,,,,,
Fitness by Anita,Sports & Fitness,,,,,0401 222 582,,fitnessbyanita@yahoo.com.au,,,,,,,,,,,,
Fitness Bay,Sports & Fitness,51 Marina Blv,Cullen Bay,NT,820,(08) 8941 0203,,,,-12.45015,130.82262,,,,,,,,,
Fitness Attitudes,Sports & Fitness,,,,,(08) 9368 4887,,,,,,,,,,,,,,
Fitness At Home,Sports & Fitness,,Banks,ACT,2906,1800 803 868,,,,-35.4740518,149.0930961,,,,,,,,,
Fitness 4 Change Personal Training,Sports & Fitness,,Berwick,VIC,3806,0417 242 000,,fitness4change@hotmail.com,,-38.030918,145.346115,,,,,,,,,
Fitness @ Flagstaff,Sports & Fitness,,,,,0430 000 228,http://fitnessatflagstaff.com.au ,adrian@fitnessatflagstaff.com.au,,,,,,,,,,,,
Fitline Meyers Place,Sports & Fitness,Level 2 19 Meyers Pl,Melbourne,VIC,3000,(03) 9650 5884,http://www.fitline.com.au ,info@fitline.com.au,,-37.81215,144.972106,,,,,,,,,
FitFast Personal Training,Sports & Fitness,633 Rathdowne St,Carlton North,VIC,3054,(03) 9349 4999,,,,-37.790317,144.971454,,,,,,,,,
Fitcrew,Sports & Fitness,36 Nariel St,Newstead,QLD,4006,0448 855 302,http://www.fitcrew.com.au ,,,-27.43,153.04,,,,,,,,,
FitChicks,Sports & Fitness,,,,,1300 557 970,,,,,,,,,,,,,,
FitBac Personal Training,Sports & Fitness,26 Gwendoline St,Mt Gambier,SA,5290,(08) 8723 9387,www.fitbac.com.au ,cathy@fitbac.com.au,,-37.835221,140.782955,,,,,,,,17 930 338 540,
Fitas Personal Training,Sports & Fitness,Suite 3/ 8 Bromham Pl,Richmond,VIC,3121,(03) 9421 6848,,,,-37.81392,144.997861,,,,,,,,,
